,sense_id
52749,6577187156b2bd9112115609
52750,6577187156b2bd911211560b
52751,6577187156b2bd9112115613
52752,6577187156b2bd911211561b
52753,6577187256b2bd9112115623
52754,6577187356b2bd911211565b
52755,6577186d56b2bd91121155a0
52756,6577187056b2bd91121155fd
52757,6577187356b2bd9112115653
52758,6577186d56b2bd911211559e
52759,6577186e56b2bd91121155a7
52760,6577186e56b2bd91121155bb
52761,6577186f56b2bd91121155c6
52762,6577186f56b2bd91121155ce
52763,6577187156b2bd911211561d
52764,6577187156b2bd911211561f
52765,6577187156b2bd9112115621
52766,6577187256b2bd911211563b
52767,6577187356b2bd911211564a
52768,6577186e56b2bd91121155ad
52769,6577186e56b2bd91121155b3
52770,6577186e56b2bd91121155b7
52771,6577186e56b2bd91121155be
52772,6577186f56b2bd91121155ca
52773,6577187056b2bd91121155eb
52774,6577187256b2bd9112115636
52775,6577186f56b2bd91121155d6
52776,6577187056b2bd91121155f5
52777,6577187256b2bd9112115634
52778,6577187156b2bd9112115617
52779,6577187256b2bd9112115632
52780,6577187356b2bd9112115657
52781,6577186e56b2bd91121155a3
52782,6577186e56b2bd91121155b1
52783,6577186e56b2bd91121155c0
52784,6577186f56b2bd91121155c2
52785,6577186f56b2bd91121155c8
52786,6577187056b2bd91121155f3
52787,6577187056b2bd91121155fb
52788,6577187156b2bd9112115611
52789,6577187156b2bd9112115615
52790,6577187256b2bd9112115640
52791,6577186e56b2bd91121155ab
52792,6577187056b2bd91121155e9
52793,6577187056b2bd91121155ef
52794,6577187056b2bd9112115603
52795,6577187156b2bd9112115619
52796,6577187256b2bd911211562b
52797,6577187156b2bd911211560f
52798,6577187256b2bd9112115627
52799,6577187356b2bd9112115651
52800,6577187356b2bd9112115655
52801,6577186d56b2bd9112115598
52802,6577186d56b2bd911211559c
52803,6577186e56b2bd91121155b9
52804,6577186d56b2bd911211559a
52805,6577186e56b2bd91121155a9
52806,6577187056b2bd91121155f1
52807,6577187056b2bd91121155ff
52808,6577187056b2bd9112115605
52809,6577187356b2bd9112115643
52810,6577186e56b2bd91121155af
52811,6577186e56b2bd91121155b5
52812,6577186f56b2bd91121155d0
52813,6577186f56b2bd91121155d2
52814,6577187056b2bd91121155ed
52815,6577187056b2bd91121155f7
52816,6577186f56b2bd91121155cc
52817,6577186f56b2bd91121155d4
52818,6577187056b2bd91121155f9
52819,6577187056b2bd9112115601
52820,6577187156b2bd9112115607
52821,6577187256b2bd9112115638
52822,6577187356b2bd911211564e
52823,6577187256b2bd911211562f
52824,6577187256b2bd911211563e
52825,6577187356b2bd9112115645
52826,6577187356b2bd911211565d
52827,6577187356b2bd911211565f
52828,6577186f56b2bd91121155d8
52829,6577187256b2bd9112115629
52830,6577187256b2bd911211562d
52831,6577187356b2bd911211564c
52832,6577187356b2bd9112115659
52833,6577186d56b2bd9112115594
52834,6577186e56b2bd91121155a5
52835,6577186f56b2bd91121155c4
52836,6577187156b2bd911211560d
52837,6577187256b2bd9112115625
52838,6577187356b2bd9112115647
52839,6577187556b2bd91121156a2
52840,6577187656b2bd91121156ae
52841,6577187656b2bd91121156be
52842,6577187756b2bd91121156c8
52843,6577187a56b2bd9112115761
52844,6577187a56b2bd9112115765
52845,6577187456b2bd911211567a
52846,6577187556b2bd9112115682
52847,6577187a56b2bd9112115775
52848,6577187b56b2bd911211577f
52849,6577187456b2bd9112115665
52850,6577187456b2bd9112115673
52851,6577187656b2bd91121156ac
52852,6577187656b2bd91121156b4
52853,6577187756b2bd91121156da
52854,6577187756b2bd91121156f4
52855,6577187456b2bd9112115663
52856,6577187a56b2bd911211574d
52857,6577187456b2bd911211566f
52858,6577187456b2bd911211567c
52859,6577187456b2bd911211567e
52860,6577187556b2bd9112115686
52861,6577187556b2bd9112115698
52862,6577187656b2bd91121156a4
52863,6577187956b2bd911211572d
52864,6577187b56b2bd9112115783
52865,6577187456b2bd9112115669
52866,6577187756b2bd91121156eb
52867,6577187856b2bd9112115717
52868,6577187856b2bd9112115719
52869,6577187b56b2bd9112115785
52870,6577187456b2bd9112115671
52871,6577187556b2bd911211568c
52872,6577187656b2bd91121156b6
52873,6577187656b2bd91121156b7
52874,6577187656b2bd91121156bc
52875,6577187756b2bd91121156ed
52876,6577187956b2bd911211573e
52877,6577187956b2bd911211573f
52878,6577187956b2bd9112115741
52879,6577187a56b2bd9112115755
52880,6577187456b2bd911211566d
52881,6577187756b2bd91121156d2
52882,6577187756b2bd91121156f0
52883,6577187456b2bd9112115661
52884,6577187656b2bd91121156a8
52885,6577187456b2bd9112115675
52886,6577187456b2bd9112115678
52887,6577187556b2bd911211569c
52888,6577187556b2bd91121156a0
52889,6577187656b2bd91121156b2
52890,6577187756b2bd91121156f7
52891,6577187b56b2bd911211578a
52892,6577187456b2bd9112115667
52893,6577187456b2bd911211566b
52894,6577187b56b2bd9112115777
52895,6577187b56b2bd911211578f
52896,6577187556b2bd9112115680
52897,6577187556b2bd9112115684
52898,6577187b56b2bd911211577d
52899,6577187b56b2bd9112115787
52900,6577187b56b2bd9112115791
52901,6577187e56b2bd9112115802
52902,6577188156b2bd9112115858
52903,6577188156b2bd9112115867
52904,6577187d56b2bd91121157d6
52905,6577187d56b2bd91121157ed
52906,6577187f56b2bd9112115818
52907,6577187f56b2bd9112115822
52908,6577188056b2bd911211583e
52909,6577188156b2bd9112115850
52910,6577188156b2bd911211585c
52911,6577187c56b2bd91121157ac
52912,6577187d56b2bd91121157c3
52913,6577187d56b2bd91121157c5
52914,6577188056b2bd9112115844
52915,6577188156b2bd911211584c
52916,6577188156b2bd911211585a
52917,6577187e56b2bd9112115806
52918,6577187e56b2bd9112115808
52919,6577187e56b2bd911211580b
52920,6577187e56b2bd911211580d
52921,6577187f56b2bd911211582c
52922,6577188156b2bd9112115860
52923,6577188256b2bd9112115869
52924,6577187c56b2bd911211579c
52925,6577187c56b2bd91121157aa
52926,6577187d56b2bd91121157c7
52927,6577188056b2bd9112115832
52928,6577188056b2bd9112115834
52929,6577188156b2bd911211584e
52930,6577187c56b2bd911211579e
52931,6577187f56b2bd9112115824
52932,6577187f56b2bd911211582e
52933,6577188256b2bd911211587e
52934,6577187f56b2bd911211582a
52935,6577188056b2bd9112115836
52936,6577188156b2bd9112115854
52937,6577188156b2bd9112115863
52938,6577187f56b2bd9112115820
52939,6577188156b2bd9112115856
52940,6577187b56b2bd9112115798
52941,6577187e56b2bd91121157fa
52942,6577187f56b2bd9112115812
52943,6577187f56b2bd911211581e
52944,6577188256b2bd911211586b
52945,6577188256b2bd911211586f
52946,6577187b56b2bd911211579a
52947,6577187c56b2bd91121157b6
52948,6577187c56b2bd91121157ba
52949,6577187c56b2bd91121157bc
52950,6577187d56b2bd91121157c1
52951,6577187f56b2bd911211581c
52952,6577188156b2bd9112115852
52953,6577188256b2bd911211586d
52954,6577187d56b2bd91121157c9
52955,6577188156b2bd9112115865
52956,6577187c56b2bd91121157a8
52957,6577187c56b2bd91121157b0
52958,6577187f56b2bd9112115814
52959,6577187f56b2bd9112115828
52960,6577188256b2bd9112115871
52961,6577187d56b2bd91121157cb
52962,6577188056b2bd9112115838
52963,6577188056b2bd9112115846
52964,6577187e56b2bd9112115804
52965,6577187f56b2bd9112115816
52966,6577187f56b2bd911211581a
52967,6577188056b2bd9112115830
52968,6577188056b2bd911211583a
52969,6577188056b2bd9112115840
52970,6577188056b2bd911211584a
52971,6577188156b2bd911211585e
52972,6577188056b2bd911211583c
52973,6577187d56b2bd91121157d4
52974,6577187e56b2bd9112115810
52975,6577187f56b2bd9112115826
52976,6577188056b2bd9112115842
52977,6577188056b2bd9112115848
52978,6577188356b2bd9112115898
52979,6577188456b2bd91121158c2
52980,6577188356b2bd911211589e
52981,6577188756b2bd911211592a
52982,6577188856b2bd9112115949
52983,6577188a56b2bd9112115983
52984,6577188a56b2bd9112115985
52985,6577188556b2bd91121158e4
52986,6577188756b2bd911211591e
52987,6577188a56b2bd9112115979
52988,6577188356b2bd911211589c
52989,6577188756b2bd9112115918
52990,6577188256b2bd9112115880
52991,6577188356b2bd91121158a8
52992,6577188456b2bd91121158b6
52993,6577188656b2bd91121158fb
52994,6577188956b2bd9112115967
52995,6577188456b2bd91121158b8
52996,6577188456b2bd91121158c0
52997,6577188756b2bd911211591c
52998,6577188956b2bd9112115962
52999,6577188956b2bd9112115975
53000,6577188356b2bd911211588c
53001,6577188356b2bd91121158a6
53002,6577188756b2bd911211592e
53003,6577188856b2bd911211594d
53004,6577188756b2bd9112115924
53005,6577188956b2bd9112115973
53006,6577188956b2bd9112115977
53007,6577188a56b2bd911211597b
53008,6577188356b2bd911211589a
53009,6577188856b2bd9112115939
53010,6577188556b2bd91121158e7
53011,6577188556b2bd91121158e8
53012,6577188556b2bd91121158e9
53013,6577188456b2bd91121158b2
53014,6577188456b2bd91121158b3
53015,6577188456b2bd91121158b4
53016,6577188556b2bd91121158e0
53017,6577188556b2bd91121158e2
53018,6577188756b2bd911211591a
53019,6577188756b2bd9112115927
53020,6577188956b2bd9112115960
53021,6577188356b2bd91121158a0
53022,6577188356b2bd91121158aa
53023,6577188556b2bd91121158db
53024,6577188856b2bd9112115937
53025,6577188456b2bd91121158bc
53026,6577188656b2bd9112115905
53027,6577188856b2bd9112115933
53028,6577188456b2bd91121158b0
53029,6577188456b2bd91121158ba
53030,6577188456b2bd91121158be
53031,6577188656b2bd9112115902
53032,6577188656b2bd9112115903
53033,6577188856b2bd911211595d
53034,6577188256b2bd9112115886
53035,6577188356b2bd9112115894
53036,6577188656b2bd91121158f9
53037,6577188656b2bd9112115914
53038,6577188756b2bd9112115921
53039,6577188856b2bd9112115935
53040,6577188a56b2bd911211597d
53041,6577188e56b2bd9112115a2a
53042,6577189156b2bd9112115a72
53043,6577189156b2bd9112115a7a
53044,6577188b56b2bd91121159c7
53045,6577188b56b2bd91121159c9
53046,6577188b56b2bd91121159cb
53047,6577188b56b2bd91121159d0
53048,6577188c56b2bd91121159e3
53049,6577188f56b2bd9112115a3f
53050,6577189056b2bd9112115a60
53051,6577188d56b2bd9112115a04
53052,6577188f56b2bd9112115a39
53053,6577188f56b2bd9112115a41
53054,6577189056b2bd9112115a67
53055,6577188b56b2bd91121159c2
53056,6577188b56b2bd91121159c3
53057,6577188c56b2bd91121159ee
53058,6577188e56b2bd9112115a28
53059,6577188f56b2bd9112115a3b
53060,6577189156b2bd9112115a74
53061,6577188c56b2bd91121159ec
53062,6577188e56b2bd9112115a2f
53063,6577188f56b2bd9112115a47
53064,6577189056b2bd9112115a54
53065,6577188e56b2bd9112115a1a
53066,6577188f56b2bd9112115a4d
53067,6577189056b2bd9112115a58
53068,6577188b56b2bd91121159c0
53069,6577188d56b2bd9112115a10
53070,6577188e56b2bd9112115a26
53071,6577188a56b2bd91121159b4
53072,6577188c56b2bd91121159e5
53073,6577188c56b2bd91121159ea
53074,6577188d56b2bd9112115a06
53075,6577188e56b2bd9112115a1e
53076,6577188e56b2bd9112115a20
53077,6577189056b2bd9112115a52
53078,6577189056b2bd9112115a6c
53079,6577189056b2bd9112115a70
53080,6577188b56b2bd91121159b9
53081,6577188e56b2bd9112115a22
53082,6577188e56b2bd9112115a31
53083,6577188f56b2bd9112115a43
53084,6577189056b2bd9112115a5e
53085,6577189156b2bd9112115a78
53086,6577188a56b2bd911211598c
53087,6577188d56b2bd9112115a08
53088,6577188d56b2bd9112115a0a
53089,6577188d56b2bd9112115a13
53090,6577188e56b2bd9112115a18
53091,6577188e56b2bd9112115a33
53092,6577188f56b2bd9112115a45
53093,6577188f56b2bd9112115a4b
53094,6577189056b2bd9112115a65
53095,6577189056b2bd9112115a6a
53096,6577188e56b2bd9112115a2d
53097,6577188f56b2bd9112115a35
53098,6577188f56b2bd9112115a49
53099,6577189056b2bd9112115a5c
53100,6577189056b2bd9112115a63
53101,6577188d56b2bd9112115a0e
53102,6577188f56b2bd9112115a3d
53103,6577189056b2bd9112115a56
53104,6577189156b2bd9112115a76
53105,6577188c56b2bd91121159e8
53106,6577188c56b2bd91121159f1
53107,6577188d56b2bd91121159f3
53108,6577188d56b2bd91121159f5
53109,6577188e56b2bd9112115a24
53110,6577188f56b2bd9112115a50
53111,6577189056b2bd9112115a6e
53112,6577188b56b2bd91121159ce
53113,6577188d56b2bd9112115a00
53114,6577188d56b2bd9112115a01
53115,6577188d56b2bd9112115a02
53116,6577188d56b2bd9112115a0c
53117,6577188d56b2bd9112115a16
53118,6577188f56b2bd9112115a37
53119,6577189056b2bd9112115a5a
53120,6577188b56b2bd91121159b7
53121,6577188e56b2bd9112115a1c
53122,6577189256b2bd9112115a9c
53123,6577189256b2bd9112115aa2
53124,6577189656b2bd9112115b68
53125,6577189756b2bd9112115bae
53126,6577189756b2bd9112115bb0
53127,6577189756b2bd9112115bb1
53128,6577189456b2bd9112115ae6
53129,6577189656b2bd9112115b48
53130,6577189656b2bd9112115b52
53131,6577189756b2bd9112115bac
53132,6577189256b2bd9112115ab2
53133,6577189356b2bd9112115ad5
53134,6577189456b2bd9112115ad9
53135,6577189456b2bd9112115adb
53136,6577189556b2bd9112115b20
53137,6577189556b2bd9112115b27
53138,6577189256b2bd9112115aae
53139,6577189456b2bd9112115af1
53140,6577189556b2bd9112115b18
53141,6577189256b2bd9112115aaa
53142,6577189456b2bd9112115afc
53143,6577189756b2bd9112115bb5
53144,6577189156b2bd9112115a93
53145,6577189256b2bd9112115aa8
53146,6577189556b2bd9112115b16
53147,6577189756b2bd9112115bb3
53148,6577189256b2bd9112115ab6
53149,6577189756b2bd9112115b90
53150,6577189756b2bd9112115b9b
53151,6577189156b2bd9112115a7c
53152,6577189256b2bd9112115a9e
53153,6577189256b2bd9112115ab0
53154,6577189356b2bd9112115aba
53155,6577189356b2bd9112115ac6
53156,6577189856b2bd9112115bb7
53157,6577189356b2bd9112115ac4
53158,6577189356b2bd9112115aca
53159,6577189356b2bd9112115acc
53160,6577189556b2bd9112115b25
53161,6577189156b2bd9112115a7e
53162,6577189356b2bd9112115abe
53163,6577189356b2bd9112115ad0
53164,6577189556b2bd9112115b09
53165,6577189156b2bd9112115a98
53166,6577189256b2bd9112115aa4
53167,6577189356b2bd9112115abc
53168,6577189356b2bd9112115ac0
53169,6577189656b2bd9112115b66
53170,6577189356b2bd9112115ace
53171,6577189356b2bd9112115ac8
53172,6577189756b2bd9112115b9f
53173,6577189256b2bd9112115aac
53174,6577189256b2bd9112115ab4
53175,6577189356b2bd9112115ad3
53176,6577189656b2bd9112115b71
53177,6577189156b2bd9112115a9a
53178,6577189356b2bd9112115ac2
53179,6577189556b2bd9112115b1d
53180,6577189656b2bd9112115b89
53181,6577189756b2bd9112115ba8
53182,6577189856b2bd9112115bb9
53183,6577189256b2bd9112115aa0
53184,6577189256b2bd9112115aa6
53185,6577189256b2bd9112115ab8
53186,6577189856b2bd9112115bd1
53187,6577189c56b2bd9112115c69
53188,6577189c56b2bd9112115c71
53189,6577189c56b2bd9112115c72
53190,6577189d56b2bd9112115c89
53191,6577189f56b2bd9112115cc4
53192,6577189f56b2bd9112115cc5
53193,6577189856b2bd9112115bc5
53194,6577189b56b2bd9112115c59
53195,6577189e56b2bd9112115ca8
53196,6577189a56b2bd9112115c21
53197,6577189d56b2bd9112115c9e
53198,6577189e56b2bd9112115caa
53199,6577189856b2bd9112115bd3
53200,6577189956b2bd9112115bd5
53201,6577189956b2bd9112115bf3
53202,6577189a56b2bd9112115c16
53203,6577189d56b2bd9112115c85
53204,6577189e56b2bd9112115cac
53205,6577189f56b2bd9112115cd1
53206,6577189956b2bd9112115be2
53207,6577189956b2bd9112115bf1
53208,6577189e56b2bd9112115ca4
53209,6577189e56b2bd9112115cb0
53210,6577189e56b2bd9112115cbc
53211,6577189e56b2bd9112115cbd
53212,6577189e56b2bd9112115ca6
53213,6577189956b2bd9112115bdc
53214,6577189a56b2bd9112115bf7
53215,6577189a56b2bd9112115c02
53216,6577189e56b2bd9112115cb2
53217,6577189d56b2bd9112115c98
53218,6577189c56b2bd9112115c81
53219,6577189e56b2bd9112115cba
53220,6577189956b2bd9112115be6
53221,6577189b56b2bd9112115c35
53222,6577189b56b2bd9112115c50
53223,6577189d56b2bd9112115ca0
53224,6577189e56b2bd9112115cb8
53225,6577189f56b2bd9112115cc2
53226,6577189b56b2bd9112115c4d
53227,6577189b56b2bd9112115c4e
53228,6577189d56b2bd9112115c94
53229,6577189d56b2bd9112115c9c
53230,6577189e56b2bd9112115cb6
53231,6577189856b2bd9112115bcb
53232,6577189c56b2bd9112115c6b
53233,6577189c56b2bd9112115c7d
53234,6577189e56b2bd9112115cb4
53235,6577189956b2bd9112115be0
53236,6577189956b2bd9112115bf5
53237,6577189a56b2bd9112115c1f
53238,6577189b56b2bd9112115c4b
53239,6577189c56b2bd9112115c74
53240,6577189f56b2bd9112115cd4
53241,6577189856b2bd9112115bc9
53242,6577189a56b2bd9112115c00
53243,6577189c56b2bd9112115c76
53244,6577189d56b2bd9112115c96
53245,6577189d56b2bd9112115c9a
53246,6577189e56b2bd9112115ca2
53247,657718a156b2bd9112115d00
53248,657718a056b2bd9112115cf6
53249,657718a156b2bd9112115d14
53250,657718a256b2bd9112115d21
53251,657718a256b2bd9112115d22
53252,657718a156b2bd9112115d12
53253,657718a156b2bd9112115d16
53254,657718a256b2bd9112115d28
53255,657718a256b2bd9112115d36
53256,657718a356b2bd9112115d3a
53257,657718a156b2bd9112115d10
53258,657718a356b2bd9112115d46
53259,6577189f56b2bd9112115cda
53260,6577189f56b2bd9112115cdb
53261,657718a356b2bd9112115d3e
53262,657718a156b2bd9112115d18
53263,657718a356b2bd9112115d41
53264,657718a056b2bd9112115ceb
53265,657718a056b2bd9112115cf1
53266,657718a056b2bd9112115cf2
53267,657718a256b2bd9112115d1c
53268,657718a256b2bd9112115d2c
53269,657718a256b2bd9112115d2d
53270,657718a056b2bd9112115cf4
53271,657718a156b2bd9112115d1a
53272,657718a256b2bd9112115d24
53273,657718a056b2bd9112115ce0
53274,657718a156b2bd9112115d09
53275,657718a256b2bd9112115d1e
53276,657718a256b2bd9112115d1f
53277,657718a256b2bd9112115d33
53278,657718a256b2bd9112115d34
53279,657718a356b2bd9112115d38
53280,657718a056b2bd9112115cef
53281,657718a056b2bd9112115ce9
53282,657718a156b2bd9112115d0d
53283,657718a156b2bd9112115d0e
53284,657718a356b2bd9112115d48
53285,657718a756b2bd9112115e24
53286,657718aa56b2bd9112115e9f
53287,657718a356b2bd9112115d57
53288,657718a456b2bd9112115d7f
53289,657718a456b2bd9112115d89
53290,657718a856b2bd9112115e4d
53291,657718a956b2bd9112115e7d
53292,657718a856b2bd9112115e3f
53293,657718a656b2bd9112115e05
53294,657718a756b2bd9112115e21
53295,657718a356b2bd9112115d4a
53296,657718a456b2bd9112115d62
53297,657718a556b2bd9112115dee
53298,657718a856b2bd9112115e51
53299,657718a956b2bd9112115e7b
53300,657718a456b2bd9112115d87
53301,657718a656b2bd9112115e16
53302,657718a956b2bd9112115e83
53303,657718aa56b2bd9112115e87
53304,657718aa56b2bd9112115ea3
53305,657718a456b2bd9112115d5c
53306,657718a456b2bd9112115d5d
53307,657718a656b2bd9112115e14
53308,657718a956b2bd9112115e62
53309,657718a956b2bd9112115e70
53310,657718aa56b2bd9112115e98
53311,657718aa56b2bd9112115e9a
53312,657718a456b2bd9112115d81
53313,657718a556b2bd9112115d95
53314,657718a656b2bd9112115dff
53315,657718a856b2bd9112115e4f
53316,657718a956b2bd9112115e75
53317,657718a456b2bd9112115d91
53318,657718a556b2bd9112115d93
53319,657718a756b2bd9112115e28
53320,657718a756b2bd9112115e36
53321,657718a656b2bd9112115e19
53322,657718a956b2bd9112115e5f
53323,657718aa56b2bd9112115e89
53324,657718aa56b2bd9112115e8c
53325,657718a456b2bd9112115d5f
53326,657718a656b2bd9112115e0c
53327,657718a556b2bd9112115dcc
53328,657718a656b2bd9112115e0e
53329,657718a656b2bd9112115e12
53330,657718a756b2bd9112115e1e
53331,657718a756b2bd9112115e32
53332,657718a856b2bd9112115e57
53333,657718a956b2bd9112115e72
53334,657718a956b2bd9112115e85
53335,657718aa56b2bd9112115ea1
53336,657718ab56b2bd9112115ead
53337,657718ac56b2bd9112115ece
53338,657718ad56b2bd9112115ef5
53339,657718ad56b2bd9112115efd
53340,657718b056b2bd9112115f72
53341,657718ab56b2bd9112115eb3
53342,657718b056b2bd9112115f76
53343,657718b156b2bd9112115f77
53344,657718ab56b2bd9112115eb1
53345,657718ae56b2bd9112115f08
53346,657718ae56b2bd9112115f0b
53347,657718b056b2bd9112115f60
53348,657718ac56b2bd9112115ec7
53349,657718ab56b2bd9112115ec1
53350,657718ae56b2bd9112115f00
53351,657718ae56b2bd9112115f20
53352,657718ae56b2bd9112115f22
53353,657718b156b2bd9112115f87
53354,657718ac56b2bd9112115ed0
53355,657718ac56b2bd9112115edc
53356,657718ae56b2bd9112115f02
53357,657718af56b2bd9112115f2f
53358,657718ab56b2bd9112115eab
53359,657718ac56b2bd9112115ed6
53360,657718ad56b2bd9112115ef9
53361,657718b156b2bd9112115f94
53362,657718ad56b2bd9112115eed
53363,657718ad56b2bd9112115efb
53364,657718b056b2bd9112115f50
53365,657718af56b2bd9112115f3d
53366,657718ab56b2bd9112115ea5
53367,657718ad56b2bd9112115eeb
53368,657718ae56b2bd9112115f04
53369,657718af56b2bd9112115f4e
53370,657718b056b2bd9112115f59
53371,657718b056b2bd9112115f70
53372,657718b156b2bd9112115f82
53373,657718ab56b2bd9112115eaf
53374,657718ab56b2bd9112115eb7
53375,657718ab56b2bd9112115ebd
53376,657718ac56b2bd9112115ecb
53377,657718ac56b2bd9112115ed4
53378,657718ad56b2bd9112115ee6
53379,657718b056b2bd9112115f6e
53380,657718b156b2bd9112115f7b
53381,657718ae56b2bd9112115f06
53382,657718ab56b2bd9112115ebb
53383,657718ac56b2bd9112115ee3
53384,657718ad56b2bd9112115ee4
53385,657718ad56b2bd9112115eef
53386,657718b056b2bd9112115f74
53387,657718b156b2bd9112115f92
53388,657718ab56b2bd9112115eb5
53389,657718ad56b2bd9112115ef2
53390,657718ad56b2bd9112115ef3
53391,657718b256b2bd9112115fac
53392,657718b456b2bd9112116000
53393,657718b956b2bd91121160c0
53394,657718b256b2bd9112115fa2
53395,657718b256b2bd9112115fbe
53396,657718b456b2bd9112115fee
53397,657718b456b2bd9112115fef
53398,657718b556b2bd911211601d
53399,657718b456b2bd9112115ff5
53400,657718b856b2bd91121160a5
53401,657718b356b2bd9112115fd5
53402,657718b256b2bd9112115f9e
53403,657718b256b2bd9112115fae
53404,657718b256b2bd9112115faf
53405,657718b356b2bd9112115fc6
53406,657718b656b2bd9112116049
53407,657718b856b2bd911211608c
53408,657718b856b2bd91121160a1
53409,657718b456b2bd9112115ffe
53410,657718b656b2bd9112116047
53411,657718b356b2bd9112115fd3
53412,657718b656b2bd911211604d
53413,657718b756b2bd9112116072
53414,657718b356b2bd9112115fcb
53415,657718b556b2bd9112116015
53416,657718b856b2bd91121160ac
53417,657718b456b2bd9112115ff7
53418,657718b456b2bd9112115ffc
53419,657718b956b2bd91121160b5
53420,657718b456b2bd9112115fe7
53421,657718b556b2bd9112116012
53422,657718b856b2bd91121160ae
53423,657718b256b2bd9112115f9c
53424,657718b256b2bd9112115fc0
53425,657718b456b2bd9112115ff1
53426,657718b656b2bd911211604b
53427,657718b756b2bd9112116068
53428,657718b856b2bd911211608e
53429,657718b856b2bd911211609f
53430,657718b356b2bd9112115fc9
53431,657718b856b2bd91121160a3
53432,657718b356b2bd9112115fc4
53433,657718b556b2bd9112116017
53434,657718b956b2bd91121160b0
53435,657718b256b2bd9112115fa7
53436,657718b456b2bd9112115fec
53437,657718b956b2bd91121160c2
53438,657718b256b2bd9112115f96
53439,657718b356b2bd9112115fc2
53440,657718b356b2bd9112115fd1
53441,657718b556b2bd911211600d
53442,657718b556b2bd911211601b
53443,657718b756b2bd9112116075
53444,657718b856b2bd9112116095
53445,657718bb56b2bd91121160ff
53446,657718bc56b2bd9112116115
53447,657718c056b2bd9112116205
53448,657718bb56b2bd91121160f6
53449,657718bd56b2bd911211612b
53450,657718bb56b2bd9112116105
53451,657718bb56b2bd9112116107
53452,657718bd56b2bd9112116134
53453,657718bd56b2bd9112116136
53454,657718be56b2bd9112116176
53455,657718bc56b2bd9112116121
53456,657718bf56b2bd91121161da
53457,657718bf56b2bd91121161db
53458,657718c056b2bd9112116207
53459,657718ba56b2bd91121160d8
53460,657718ba56b2bd91121160d9
53461,657718ba56b2bd91121160da
53462,657718bc56b2bd9112116113
53463,657718bc56b2bd9112116119
53464,657718be56b2bd9112116174
53465,657718ba56b2bd91121160ea
53466,657718bc56b2bd9112116127
53467,657718c156b2bd9112116209
53468,657718c156b2bd911211620b
53469,657718c156b2bd911211620c
53470,657718ba56b2bd91121160d5
53471,657718bc56b2bd9112116117
53472,657718be56b2bd9112116178
53473,657718be56b2bd911211619f
53474,657718bf56b2bd91121161a3
53475,657718bf56b2bd91121161b9
53476,657718bf56b2bd91121161d8
53477,657718bf56b2bd91121161dd
53478,657718c056b2bd91121161e1
53479,657718b956b2bd91121160d1
53480,657718bb56b2bd9112116101
53481,657718bb56b2bd9112116102
53482,657718be56b2bd911211618b
53483,657718c056b2bd91121161fb
53484,657718bc56b2bd911211611f
53485,657718bd56b2bd9112116131
53486,657718bd56b2bd9112116132
53487,657718bb56b2bd91121160f4
53488,657718bc56b2bd9112116129
53489,657718ba56b2bd91121160e8
53490,657718bc56b2bd911211610b
53491,657718be56b2bd9112116172
53492,657718c056b2bd91121161df
53493,657718ba56b2bd91121160ee
53494,657718bb56b2bd91121160fd
53495,657718bb56b2bd91121160f0
53496,657718be56b2bd9112116165
53497,657718c056b2bd91121161ef
53498,657718c156b2bd9112116213
53499,657718c156b2bd9112116220
53500,657718c156b2bd9112116221
53501,657718c156b2bd9112116222
53502,657718c356b2bd911211625c
53503,657718c156b2bd911211621b
53504,657718c756b2bd91121162ee
53505,657718c956b2bd911211633b
53506,657718c356b2bd9112116251
53507,657718c456b2bd911211627a
53508,657718c456b2bd911211627f
53509,657718c556b2bd911211629c
53510,657718c656b2bd91121162bd
53511,657718c756b2bd91121162f8
53512,657718c356b2bd911211625e
53513,657718c356b2bd9112116260
53514,657718c656b2bd91121162c3
53515,657718c456b2bd911211628c
53516,657718c656b2bd91121162d8
53517,657718c256b2bd9112116231
53518,657718c456b2bd9112116278
53519,657718c756b2bd91121162e5
53520,657718c756b2bd91121162e6
53521,657718c856b2bd911211631c
53522,657718c256b2bd9112116247
53523,657718c656b2bd91121162d1
53524,657718c756b2bd91121162dc
53525,657718c556b2bd91121162ae
53526,657718c656b2bd91121162c1
53527,657718c756b2bd91121162e1
53528,657718c756b2bd91121162e2
53529,657718c756b2bd91121162e3
53530,657718c856b2bd911211631a
53531,657718c556b2bd91121162a5
53532,657718c556b2bd91121162a6
53533,657718c356b2bd9112116253
53534,657718c556b2bd91121162a8
53535,657718c356b2bd9112116256
53536,657718c356b2bd9112116257
53537,657718c456b2bd9112116276
53538,657718c856b2bd9112116316
53539,657718c456b2bd911211627c
53540,657718c456b2bd911211628a
53541,657718c656b2bd91121162da
53542,657718c456b2bd9112116288
53543,657718c456b2bd911211628f
53544,657718c956b2bd911211633d
53545,657718c656b2bd91121162bf
53546,657718c656b2bd91121162c7
53547,657718c656b2bd91121162ce
53548,657718c856b2bd9112116318
53549,657718c956b2bd911211634d
53550,657718c956b2bd9112116350
53551,657718cc56b2bd91121163a7
53552,657718cc56b2bd91121163b3
53553,657718cd56b2bd91121163bb
53554,657718ce56b2bd91121163f3
53555,657718cf56b2bd91121163fb
53556,657718cc56b2bd91121163a3
53557,657718cd56b2bd91121163c7
53558,657718cd56b2bd91121163d3
53559,657718d056b2bd9112116428
